Id	name	popularity	modularity_class	rol	betweenesscentrality
7jk87weJfexobhc1bJJt9M	Lego Skillz	35	7	role_2	460020084
7vnM4YuUSEpsH03GI0FCRk	Kaniche	35	1	role_2	105810444
3gbf617lW6MVtNKzBK5BBp	Fat Broka	35	0	role_1	3877680913
6ulI4i1iXCyvXZPepDMIPg	Ingravidos La Industria	35	7	role_2	6447661338
4eq1q0o9XPyNq9RG3fNDD1	Yorghaki	35	5	role_0	3316815
2GiFfEExMWKzVWVFnTxxJn	Wapo & Givens	35	0	role_4	2530095789
5PHYg0IcnpyZJ1y9euAx4i	YTB Trench	35	8	role_2	130770127
4kB1srfgZ4eok7CmDqyOJP	Kyle Walker	35	9	role_5	1199004327
60bawIS0g1l1tRMhT5dIO3	Hermano Hormiga	35	1	role_0	165618047
3t9iUHXTw9NmuEvmtUWEl2	Santiago Cañete	35	7	role_4	1356381797
2iX9KbdYoshOwrGXDVqurh	Redda	35	8	role_6	0
7hY9Nctj1rismpSsCItWFC	Nacho Prado Y Daniel Campos	35	1	role_2	253205
1LSYfRidvKN3sUXOg8HDWC	El Mala	35	7	role_4	9089896507
293KGMp3aKVQ5JmyVt8VIb	David Lopez	35	9	role_0	91269725
0DO5d7KMv6Gn1mIbDhlyUf	Nechie	35	8	role_5	967229811
3QXiKWVF6ze6coCuJcVHSc	Jotape	35	7	role_6	3483571768
73lBjMjlN5WczHNWLIIVee	Zenon Pereyra	35	7	role_0	2595871765
7xOdvTU36ukQogPl3rDr99	Em3ge	35	7	role_4	1444100192
11ofEe58zrex8X5NBbWhsk	Duarte	35	9	role_2	107141844
0knXtiZZCdriCTr8u6To3x	Ancud	34	2	role_2	2207841283
4EG9Lq1bQBzJLH3pPwSTQ5	Wibal Y Alex	34	5	role_2	3441536055
7rtCjmJ5EIcfL9l1bt59hU	El Empuje	34	7	role_1	5206222438
3eAw8vSPkVqu0VfSZxv79h	Kobi Cantillo	34	5	role_5	12653347005
0OTssa9UMMb9qf6NxI3Ysx	Chico Che	34	3	role_0	0
3JY4oF6rBQ45FSVUJtXixb	Los Fronterizos	34	1	role_2	4943168231
2F6Xce4W0tlFV63mCo4567	Freddy Fazbear	34	2	role_2	480764371
4jIPjVHNkAKmqfWjfwg960	Mike Southside	34	7	role_4	1402308726
7Cqqd8uYKo6L22O2W344CP	L'Omy	34	5	role_0	1750478713
5gLLotXhk8QIBIi4oxaFmP	Eliana	34	1	role_0	1029284643
6hmj4qPtup6hMVe7V4YZ6S	Ana Prada	34	1	role_0	2135924724
3rRWzsERkCNBl27Nih029a	Connie Isla	34	7	role_5	10162743013
5diAzb0BD6mSdU1xOhM7dc	Adriana Varela	34	1	role_0	0
4DnisEwhpsBmBcyGvxRske	Daniela Herrero	34	1	role_5	5811164008
3YztuWLKKlCrO4pgU7RP7I	Uve Sad	34	7	role_3	2372557759
0Zq7qMNo2UXDat3Tzf0x2s	FEMI	34	1	role_5	48435028647
0rwGV1HhNWK2Ta4rjmlmtp	Junior Caldera	34	5	role_0	0
3No5HqLrMqJbmpJ1nUjUiM	Juan Quintero	34	1	role_0	483844461
0uITrMC16Eg9bbPu0PNfzk	Grupo Alegria de Santa Fe	34	1	role_1	5784088879
59OheJsvimLlXWvuL9j7Df	Bruno Arias	34	1	role_0	2016452871
3GjEEA3JmWl9Q2FA8lBh5k	Alejandro Veliz	34	1	role_0	0
6NbiEhux3dGIa1Akjqg9Qk	Volcan	34	1	role_2	6218780579
6Jlck8qXRgXVgbAfwF3UuD	Victor La Voz	34	0	role_1	19615376598
4RWsSjLE6TMBwdYzHj2NiO	Sergio Galleguillo Y Los Amigos	34	1	role_2	7080386424
04gHmjV4hmiIrT3PHXlTbZ	LoLo	34	7	role_4	497886247
1bqJuNMz1iBqWo9B0BdIiM	FN DaDealer	34	8	role_5	94627027
1KDd0gF0WMZeFeHV2JRj1L	Wilfran Castillo	34	7	role_6	0
7itMGcVGRKS43LcTQvJitf	Rossi.	34	9	role_4	547822315
2IhWNzpfxZwP7Pi7nMt0L0	ALVAR0 DAYS	34	5	role_0	1579493597
38DOU02BQmlcooCqxr3aSd	Akatumamy	34	7	role_0	233118743
5h3jTJwjJdnVdU3nzj0GCp	La San Alberto Band	34	1	role_0	11154862
6hr0SehcycxwgYfCgVy32M	Jay de Lys	34	9	role_3	66605644
36N80lh8tNu7XedcW55NC3	Ranger Trucco	34	9	role_5	1612571868
1Mz5cZb7klbNKaLfxx61cU	yammir	34	0	role_3	1642390006
5aE4f6qwsXT5hACySkxJQo	TOBEHONEST	34	9	role_5	2143580124
0sNvI8p4fuICGGH0pOCxUT	Eich	34	7	role_5	7093275058
1Q9yutXUVHodDxHIacpEMT	Casino	34	8	role_2	12539584
7sSnEcKS0s8mxAdSJw4OSI	Elian G	34	7	role_3	193064573
179WUwsVnfqryHd7YYpf8j	Daviidrzs	34	7	role_6	1185920815
3BiSuYkUIQOABfwLoTIBus	J Dlux	34	8	role_0	21760164
7foMqwYgA5NBa1y46oK1cq	Gaspar Gigena	34	7	role_4	1878790261
1rJQSLkNTHomVT4GoSWgkG	Invictor	33	2	role_2	639632643
61dT5hbLLfOUSg7Rzfxxug	La Melodia Perfecta	33	5	role_2	316750243
2TekzK4jw30Cc4jlAmcrVM	Mak Donal	33	7	role_3	1531450392
1x2H831AJaUPonZOQatMXa	D-Enyel	33	5	role_3	1912326284
7w2wcIXdCu7lfY4h5jbbrv	Santana the Golden Boy	33	5	role_3	12181939879
1IdEyhu7jbsFcwnvUrdOad	Walter Romero	33	1	role_1	1752630076
7xEiX76imldiwL3joKgoAm	Los Reyes del Cuarteto	33	1	role_1	2046408104
09uueXvOHlHbzABqbbYbwT	La Banda al Rojo Vivo	33	1	role_1	453136172
02AwBRpMnDrozfJcOnFOaY	Corre Guachin	33	7	role_1	735884408
7pa4Z64S1qU90QytnRJgoJ	Arbolito	33	1	role_0	1380904803
24iSgjiesQ2bhUsHsav2uk	El Zeta	33	5	role_1	11423518
5z7054rmpJ05mohSsOE0sM	El Chango Nieto	33	1	role_2	892132098
2odRm3D7TlfzEKm5TQPE2G	Esbabyface	33	7	role_5	10114606569
3evfdj7iQXvQVtX8l9rBMQ	Cumbia a Fondo	33	7	role_4	1211668794
6iqeypk1XRa2zQVRcIVmlF	Liliana Herrero	33	1	role_0	4247427544
09EcsyJqVbqPZRzwfs1pyc	Jorge Veliz	33	1	role_4	1356087692
68KKIaozjXuxJyAWs2nDhz	Moudy Al Arabe	33	10	role_0	0
7Ky9MAWbIE0z5VtPSNiMvd	Guitarreros	33	1	role_2	962064672
3Tralte9fDtBGOq8ULPaXn	LemonChamp	33	7	role_3	1528926176
5U4f1gmVVLf0uhhcg0mJA9	Jorge Véliz y Los Santiagueños de Oro	33	1	role_4	1032156933
0rWuEmTI7yoSjjN6TT1Pkg	La Reserva	33	7	role_3	1802214482
5sSn8vGaBxIKeCclAk67TJ	BLAIR	33	7	role_3	5550553
09mGQqsZ1C5wVCsjycNaIg	Paz Carrara	33	7	role_5	16158758543
3Lo23uWs8YHafT76SEl1xY	Los Tesoros de Javi	33	4	role_2	3602381
6iXXaJAOpQWeDVsIRMPSw9	Chuky Indica	33	0	role_3	907901329
2LtvCh5flXYqtifbcTYiU6	NAHU IN THE MIX	33	7	role_4	980905083
1HPJQk3RATpRhuHPzRxx7V	Elio	33	7	role_4	152246122
1AD6JUzgEvTAI8TLGwlrba	DONT BLINK	33	9	role_3	436384912
5v1K4IgzvVs7rFzessYPhS	Mason Collective	33	9	role_3	202158837
2cGb9suXPC24IfcsALCyK4	José Luis Aguirre	33	1	role_0	25577474
6Q4MFlysvdbBeEhoKgAUbY	DJ Holiday	33	8	role_0	42946623
3cPsVugsjXZ03yXIblunwd	Carloh	33	9	role_3	1961096269
0fA39HYLC2eZKcUwps0DAD	Ciro deejay	33	7	role_1	5109998662
4IJbOplPSGIRdzgO4fjSdC	Miguelito	33	7	role_2	1838126305
1d0f2TQJF6CgmJ9o52kH4x	Cassius Jay	33	8	role_3	5572627
0bslv0fksKPyiH3LQqHagi	Zell	33	7	role_3	235835545
0qvhQP3g8B6KqM2TxqtBmG	High Cost	33	0	role_4	650540659
1Xoo1Q9XBUYXFsFRb2MFfw	Sebastian Rivero	33	9	role_1	28400246
0L42E3i2czZnCU0BYWdkor	Dimelo Ismael	33	7	role_5	1163917352
03fXtSW7LEjurDMGLr672u	Eric Santana	33	7	role_3	438982777
5iZjTlgCuw1wjmkRyjFvvP	Felicia	33	9	role_0	0
1mLmCADd22UpYNqCAykYKT	Tygas	32	7	role_5	9041343462
4Nd3C2EAap4nxcz7eDTA5V	DJ Kbz	32	7	role_2	9495120876
5Uy8OMbe8iXQFXQ3qlaYT5	Tonolec	32	1	role_0	22225639474
3ZsohZm3TsffH1MmUNrK8G	El Stylo	32	7	role_1	17764025185
6P3WZjRn6nYJ7xIpCZsxTZ	Maicol y Manuel	32	5	role_2	86860076
5MgAfWCS0vzouE9lVzwjJy	Omar K11	32	5	role_5	4086091984
1BfR4gQyjlhLAssULX0wDr	Valeria Gau	32	7	role_1	4936180149
4R11rkYLgkDNQLNmYMFsxV	Fuerte Apache	32	7	role_3	1425111866
09QoQi6E7GP5AePICzRcZe	Chule	32	7	role_4	655163578
4QPzOa9mWjgUVvy9ObVGo8	Jackita	32	7	role_4	38705040122
4Apvih9OZt9ghebGFIVcXI	Los Del Suquía	32	1	role_2	2685396
2e4Y8l04wLXmQhffiFOV0Z	La Clave Norteña	32	1	role_3	13573019729
4b02cKcLB7pHqXYfeGR9iK	Paz Martínez	32	1	role_4	1182704562
19M8Gfe7Ydw6b8293gtlt7	Los Del Palmar	32	1	role_2	16271961499
3TY8uR5cMZF7zX2xw5mrYI	Dehilan	32	0	role_3	1222720535
63Q8xmyZacJnzmK7NzVgny	La Dupla	32	7	role_1	44364741
0E8wKk7IC4Se6Z3gS7S3Uv	Brenda Asnicar	32	1	role_0	173692619
0yjlGMMFuIci8JCTAOb2AU	K4	32	7	role_5	6439529
3bSypudQFjg4tNIKgoH83Z	Sonido Profesional	32	7	role_1	320532871
5fQdSkybNhdOYKwLLUWL71	Los Changos	32	1	role_2	66781958
3sTzey9Yo1tfeSQD0PIYRF	Juan Fuentes	32	1	role_2	100604033
5RxLAt9nYq8Ww3Bg5kmXOn	Canals	32	7	role_3	3008109684
79uJoLQkQ621xZy7MyH4uL	Ben Sterling	32	9	role_3	33573799
4WdCXFK2IQe0E1VgZX5g2i	Keko DJ	32	7	role_2	4606003945
2VjX1NO9RrtPuVcHmEJWqM	Dylan Ferra	32	0	role_5	17266770144
6lHI2oENJTeTazAxToHQXc	el pequeño genio	32	2	role_1	1772192307
5dgMqvMBxRztp7UH4RK2S3	Raw-Lee	32	0	role_3	1584471691
3uJCc4nUdN85RXQd464mSR	Benjamín Rojas	32	1	role_2	2397212
77vpwKgC1wzT1DPSS4zlBq	B-rlin	32	7	role_4	4892913413
2pFNA3xuGmAP6XODWDrxzs	Banzai FC	32	7	role_7	0
1jagX6wMpCUYSNQGvF0D11	Eliz	32	7	role_5	8470335952
7fld8KFMgCmJlsVOJ1oo4M	Viot	32	9	role_2	107141844
6jockFof1s3dGGEvAjC0iW	Gabriel Dominguez	32	9	role_1	186389373
0AHoE4L0FSU0XzYjVnNRUa	Lil Duke	32	8	role_5	14056905
61hrqN6V7joyv7HvosKyOY	Zakyo	32	5	role_2	289843407
2numy66Tv7uxCRSJ0RpM1Z	Sebv 970	32	0	role_2	215333896
4E7QzpIydJaq6JZkq2aaTx	Mariana Espósito	32	1	role_2	219312536
3HiSZSqHOEC9RkeDbpVMGJ	Nuvia	32	2	role_2	424011512
1rGCJdI1tiJS0RRo5OToeM	Jaz	32	7	role_3	5840842409
6nYyFDdOrzArJQMkU4oE6N	Alexdan 07	32	0	role_2	2881308082
130Ev2tVgui6WjsrUFr6q5	DJ Alan Daniel	32	7	role_2	181107114
4RVNe0ykEiQN2l5FpErbtz	Los Yaguaru de Angel Venegas	31	3	role_2	366342
0m9DkJFHFXq3EUJqfWhqRX	Floribella	31	1	role_7	12654006
6Pn6JaKepqMkmfOXshe2tD	Isa TKM	31	1	role_2	45193963
5b0t98sO8PmHcr3eAXcSMg	La Fase Buk	31	7	role_1	10942765035
4sJIwgaLC0VVZpK3LriAtT	Sofía Viola	31	1	role_0	808768418
2Ldu7H6enktcTkYlFUPviX	Frank Jordan	31	5	role_3	630360791
0js2JDtxjQMqnNRVBdQKa2	La Marmota Espacial	31	2	role_2	5643786021
5nw8Cj9x9XXKDuuNhl5mF7	East End Dubs	31	9	role_2	137799661
1qo1zFHkGHoy8pSFFQkbtw	Los Guaraníes	31	1	role_2	65357945
12uwVA4GJBuCuYmp0LffmL	Gustavo Dominguez	31	9	role_3	2172083
6nS9ouoHJP473M7180H9tP	Frane	31	7	role_2	15446944
1Q7Mb4V2AyesfYGOVopT8u	VisarraSSJ	31	7	role_2	3000523896
04P5kEdUJHjng2DzTXhy1C	Enrique Maza y La Verdadera	31	1	role_0	0
0vgn3z8TJUy4eS0ti81Xas	Dany Hoyos	31	1	role_0	0
3RjEsHMavgMDeD0sOUe7PQ	Mambru	31	1	role_5	1861482064
6upevkomExCEvIm82FKkZV	Dash	31	0	role_3	1072917566
0nDw7H8W4oU0QPzL4LC9Aj	BAMBI	31	7	role_3	46186861
0yK7iVUnp47khkBMi0u7Rt	Puerko Fino	31	7	role_3	1073671887
0ZONTh5kX91I8H6sa8QOlZ	TULI	31	7	role_5	35518311106
75BpzyPsw3G3R8xiCoHaEM	SOYTURISTA	31	7	role_4	7485849385
3K50s4wFdOaEO8j5t5aimn	FiltraF1rst	31	0	role_3	188399745
6RY7kT6PGGzAA3TG3s4Qmp	Karlae	31	8	role_2	74469944
3U9Tg0j1kKxOz4bNYZuXvN	Bray On	31	0	role_2	59989313054
7s0NPSWJQJOS4TNhENy85G	DJ Jayhood	31	8	role_0	21760164
29NLE1onOSUN21rerlSHy9	Grupo Alianza	31	4	role_2	0
7b0pdDyPV9f9hyDXAhk4Sg	Ramma	31	7	role_3	4195288659
6ACwnsKT5y9KATqH7tTajE	Negro Santo	31	7	role_4	114475972
1YyeTuJ8IrPSpPiZMq0rhH	Jho Roscioli	31	9	role_2	107141844
1hIultpwJP5CAVoT4qeNGH	Tracy McGrady	31	0	role_3	167906724
4kqWqhPPFKGPe1cKcOWW6K	Sebiche	31	7	role_4	6013738819
5lwU7m62FDvwm2hnNxfStO	El Maniako The Boost	31	0	role_4	1220987838
3inxgDqlKI4Feu0hPK7pU9	Yamir antiman	31	7	role_4	2605193481
3h49aMKOWPOWA30BOR5gaf	El Judas	30	7	role_1	11073775108
6SV6TCY7KVVWmAhnX5WnS3	Brian Lanzelotta	30	7	role_3	1570806824
5VLfT6UVUTRjVL2YPaGJG7	Christian Relikia	30	2	role_2	535426463
2weGfox1CWg9HmmwDgcjey	Marcos da Costa	30	7	role_4	127803609
5XOiPMOBMDm4AYCFRS1e0j	Vanesa Britos	30	7	role_2	72574922
6q8z8dubMZel54z4mYu1Oo	Andresito Otro Corte	30	0	role_3	796422598
57zdSImRVdyfT1Ol0mmlWo	Ricky Maravilla	30	1	role_4	273895328
2dFoFmYiugOl2rOvHg1V4M	Kid Mess	30	7	role_5	6158998631
4GN1eZnMxHLMX8a7sBBbFc	Cuti y Roberto Carabajal	30	1	role_2	323478571
3o6rIhI1Ahunc62U1tx6tg	Madmarcc	30	8	role_2	32679446
6bZifUXl3zdFB31wKekqic	Miriam Britos	30	7	role_2	24480759
1a7XrzSdUVvaBnlSVqWanx	DJ BRAIAN STYLE	30	7	role_2	23256546715
7uxpFclesPI9MwYDLa3ldG	De La Swing	30	9	role_3	143474347
23mJPosA4Qmp8kc6IlWalb	24Heavy	30	8	role_2	170242362
1UmyLRbgkEd90qEvMECEzk	BIFE	30	1	role_0	524694791
2f6hqWBFjqS1EUHMS1JOFB	Unfoonk	30	8	role_0	17335569
5dRBlNLqt3CWQ5uFsZQr3L	Brapis	30	7	role_2	2105667
2HmIMt98sVFNZYsvHlb96X	Martín Segovia	30	7	role_1	685655244
1PvGlWWeeIvW3xeTjAZxda	La Bruja Salguero	30	1	role_0	1650518727
5Q5S9waHdyyZEViAkEwr0S	JCBG	30	2	role_0	0
3nHsN7Leho58wo1RveLfzZ	Lil Geremi	30	0	role_3	1314144098
0NAzHtE2ceqgTPJZfrhzG9	Plastilina	30	7	role_5	7697112436
6pCBRiHhyUMQBqs0WUSxEL	Frozouda	30	7	role_4	9463720881
3NEtwuqvkMar7Yi8xsl21S	Young Nico	30	0	role_3	8046000456
19C1rDlK587MsGNU8wctkG	Vishoko	30	0	role_3	7289696026
7poxErgF0wmd842zcBeftT	Proudly People	30	9	role_1	790846516
7mQScd8jtZwkokSos5T3RM	bewav	30	9	role_2	784030206
6kHKj1YilXYA5am661cwOo	Cvssiel	30	0	role_2	56677239
38aKknRSzI7luo0LJWDwDS	Dot N Life	30	9	role_2	213107064
4uUgP4DI2XclDn1LD6K8hP	ENNE (BR)	30	9	role_5	913406857
5qx0P1uTsQ9YDTbayyI1xp	eziellaaron	30	0	role_2	84175982
6ZoNlWDHPdMGmrAkokxT7E	Eduardo Vargas	30	9	role_1	182541681
5IqSPDWkbMSGdCVKsM1isf	Wolcom	30	0	role_2	1589857283
0Sq5no7vYCY6WS1qUIO34z	Pablo Molina	30	7	role_1	5038335
3e2dC479m26OChgDRd25Z3	RF Music	30	0	role_3	89395165
55a3tmLfnZaniwPDbTr5NF	Axel Martinez	30	7	role_1	181627302
5tGDvtOz6ml81vjiJunyIh	Pacho y Cirilo	29	5	role_4	214220137
6uJE0vxnT7UNCgBHOCZ7WV	Osx Mob	29	7	role_3	2045657004
1EGwXCFfgQEYjQx5KFugsm	Julio Peña	29	1	role_1	1471267795
5DKfH8yCVyfYdQz9Bwh7jo	Jandino	29	1	role_1	1440200029
0428b0mYjLWfL8hW74a3CI	Eddosaster	29	2	role_2	7468759
6jgnTv2XzWm7et5b5Bt5Hi	El Sica	29	5	role_3	334398948
4wZvSIHCz5ugLqbZaozRaK	El Blopa	29	5	role_2	3327453
6dbTlAJDUXi8tD7glffoNb	Robinho	29	5	role_2	1362302
5eN7Z7WrzBsJNUi5LRgHP4	Master Joe	29	5	role_2	1789429
6PJ95zje5jklTyUAfhhpXB	The 5 Love	29	5	role_1	4659235
2C35cS5LR5MchcaFDbT8Bd	Dura DJ	29	7	role_2	3536687442
4v6vPfgGL0KFEKwJNukQL3	Franciskao Diex	29	5	role_2	5406638
2qA6QJKyk9W627mEn65hob	Raúl Carnota	29	1	role_0	229711132
0flK7a9sS4TEcCYVNUaiXU	Guille Placencia	29	9	role_3	1090402589
4Ezay1XmEhMN8OwuPR3Iq4	Jorge Daniel y Los Libras	29	1	role_0	0
5eHmtjAF9bKZWmaP3GFQyf	El Combo 10	29	1	role_2	19038893
0iEb0AxgIKdFEBge2F0hSr	Los Moykano's	29	1	role_4	75238956
305uX4OPy99KGVU2dhE2AF	Camilú	29	7	role_3	51251607
366c5t2kUnhNmZaP8tVRDe	Hecnaboy	29	0	role_1	3223382927
27PauMy7dOiHb7sI8h6s4T	BB ASUL	29	7	role_5	4136551077
7rzrrEp4bNPTsktfkWphSQ	Andy G	29	5	role_0	0
5MfCvmoakBhPyPpI7vPqwW	GOLFOS	29	9	role_3	1707309525
1MRIVBCRfrcDaseDg5dTp2	Real Recognize Rio	29	8	role_4	31402707
4zc8iuaFO5S0oBJxsofSbR	Jaime	29	2	role_3	1206028344
63OZUsYxamArZjhTWe8GLA	Santutu	29	2	role_4	12542328826
7bbz4y8ash42ZebCD4jgze	Yeinomercy	29	0	role_1	3859725187
1OicNKNw1iMMSpFm2VIJwv	Nico Conca y Su Banda	29	7	role_2	441781533
5JeI4RRAt6aVdubd7ukQEm	NicoClear	29	0	role_4	32924460963
3it272KmVHGA3HMJJ5PBXH	Elmagicvk	29	0	role_4	1073385825
0Bg1joLOL52mJS0kf0pIDx	Roddy Lima	29	9	role_5	137584486
3ySbRKGR4Ow1pf47Jc3KTg	Gabito Beretta	29	0	role_2	114984105
5gS1eVDiUUJy0DDhr6mztc	Jevn Pavl	29	0	role_2	1026992502
3aTSlw6yGyle5Aj74Uw3Ay	Jean Paul	29	0	role_2	747130288
7ENXmnggvN0RX86PIdIfji	Elixir	29	7	role_3	249760983
7CH26KSEQQ4m1Ey4Sku9wr	Nathan	29	9	role_0	286166667
6od6RPDMqG9uIwss25NWCx	RaptorGamer	28	2	role_4	634581498
5MmuLueF0SPIX4FbzfgwKC	Elenco de BIA	28	1	role_2	323389386
0n1Mu3hcz676mMVwz6z2kX	Jowell Y Randy Feat. Delagettho	28	5	role_5	19022372377
724qFzA7dpo9nrjpOtZaJf	Juno "The Hitmaker"	28	5	role_2	5244415385
6YTu4Ih4tovKGdsq3UCnHa	Amara Ignacia	28	0	role_3	4551541752
3ubn21gVCIaOkzLm5Tegqj	El Negro Videla	28	1	role_1	165526609
2i7GSjYwOiijK8FSgIYwYk	El Melly	28	7	role_2	4562107671
0qKkpjlY5VEmY4n6CRbPZM	Marval	28	5	role_5	3046547587
2z9DWWfNONyl2nyy1GNSi0	Latmun	28	9	role_5	270407749
1ZM3GOPFXwiy6yVeY1FM3I	Kifykify	28	7	role_4	17501204088
0annXurxTVJKs4QqOqdwGR	El Gucci y Su Banda	28	7	role_2	148135562
1MsuHuJMhPWFbzl2KWLyzz	Menor Queen	28	5	role_0	9380502083
2EGULZLiEdWLH1Y6LQGqtX	Valentina Zenere	28	1	role_2	41751049
3XliglxGifK0IJjHPxo5MP	Roxana Carabajal	28	1	role_2	6386109473
5qURuhcV6ZjUfe1iYsC2Py	Tony Guerra	28	9	role_3	2336646602
56HtyYJoZvYc5aVdqDd94i	Marco Strous	28	9	role_0	395270593
3L0TDlLE2v4lWjz5vw3vE8	Anthony MM	28	7	role_4	127529955249
23Pml8pDuAoLpaUxxGms4F	Orozco-Barrientos	28	1	role_0	1000989494
54fZiNN8CtExTWCj5Gbeu4	KI Creighton	28	9	role_3	820601071
4lOv5vFosRcOvtIycZFZr5	Italobros	28	9	role_3	1179960418
0pgx8lzqNK3ywq4WWvaIO4	Harvy Valencia	28	9	role_1	6523246631
1MHslxKWxauC559dXYEX1C	DJ Durel	28	8	role_0	546669833
5KSrEnvxemHYGdG33IKWk4	Nick Mira	28	8	role_3	0
464Y3iRMbG7QHLhpQnMkxG	Tomi&Kesh	28	9	role_0	372854114
778s7JrnFl5ICM49oimpj4	Kenzy	28	7	role_4	3807884844
4Icdw6ZLVk2NkjIjMhJSc6	Rendher	28	9	role_1	180244758
5VANY8UHET4MOfqcgZ0RYp	Roxe	28	9	role_3	2513400248
3io5FMIiZb8bii9sUSY08o	JotaYR	28	0	role_4	7595085659
613fsPZFctArJJ4is9uYSF	Esteban Siciliano	28	7	role_2	6665626
7DKHPVqBVOMbCfpSiavKzm	Bryan Gospeel	28	0	role_2	138691853
4E1vcDCiROPP3muKybizHO	Valentin Reigada	28	7	role_4	179897653
2PCb69QCbQJvBJF9tuWcNo	Fosse	28	7	role_4	5231739987
5rryVPJ5yjWq8QkQSCw7rs	Zona Man	28	8	role_3	25279334
4wGAyBuXEvxkr6P0HkKNMZ	Leonel Matias	28	7	role_1	194349872
0UApOzMWy5APrqjhtL1QyD	BNJA KING	28	0	role_5	506201095
08IdJJ8MKRhQVKpjBQTVkM	Edu Music	28	0	role_4	345803523
1WPfYl0ebRojdPeBwhjbTD	sebastian caviglia	28	7	role_1	113200012
4NGQEs8rzLgKe5VbNqiV3D	Lenay	27	2	role_2	2168601568
1yY5CdhCuocj4GvjOEMFJF	Antrax	27	2	role_0	0
460De0zEBZIHd67TZBJkNa	Kartier	27	5	role_2	221390844
2q5CFHUlGfkvRSAw419MAE	Angel Doze	27	5	role_2	203639609
7tqwTqZQXmwtlvj4WdsGUe	Banda Express	27	1	role_1	536369774
7eHy7y3HmuLJgm5XiPbea3	Victor la Voz Official	27	0	role_1	908342772
6KHS4UhwLrTt4oyDpyDIBd	ArtaOficial	27	2	role_0	282081316
7wwygDw32gRhhUshm3ZGYN	Maicol & Manuel	27	5	role_2	44479912
5VqFyx1HDLsbf0bAK0K7Oa	Megatrack	27	1	role_1	2261095968
214I4pFYN6o8iAN4shhZHK	El Aspirante	27	7	role_1	3457659189
39iUw6py1oGdVZ8TMWepc6	Dani Barranco	27	5	role_0	5589993514
5YyaDaOco3I0zoLtGxDM5K	Kumbia Queers	27	1	role_0	568033694
7Ij3qRinMFtEpzRghKIHtE	Sexteto Imperial	27	1	role_2	493951486
1M5NNqHSorzAlTly86pPkr	ESTEBAN	27	7	role_2	422633664
1Kdqfub5UFyQM8DP9ie1gH	Leo Mattioli y Trinidad	27	1	role_2	3255965432
6m9BRPGlS8Pb2Hm4ViPsA0	Touchandgo	27	0	role_1	1703897821
0wBCcT25zpZJUyElVTRdrL	Feeling Every Sunset	27	2	role_2	11769685
6v36LGGRNEleSpAd2zAeQL	Mks	27	7	role_3	1400490848
0l3lrsagH8oE0CAkXdyNMI	El Turco Oliva	27	1	role_2	4942668489
7tfILFKScRBGGdo0GQkbB9	Godo	27	7	role_5	4764566892
5R8NeeSoWnyXhaUffi1umV	Charly El Cumbiero	27	1	role_2	8560658
4YT3fD0f2m9LoKtkKtarhW	NvshoFlight	27	0	role_3	3530347826
3vYbW3pjklY1VuPVh7Kw4d	El Supper De Oro	27	1	role_0	1
1i09cLSfZNYlP8yx7XbK6M	Agata Uruguay	27	7	role_1	685655244
1DbNO9pwS4AzYbWX367Pvg	Emanuel Ortega	27	1	role_5	9107656433
68O83ss9GHwRVDaJhpCQHF	Wheats	27	9	role_1	76322258
05Klvqj5exVURUN4MSUYUW	David Bolzoni	27	1	role_2	1024341715
4pk1XgKNE0PrjyObNnhgWO	VAS	27	7	role_1	32053248
0ygzXUlnept7S2C6MR8fT6	Beltran3k	27	7	role_4	5969014165
53PVBEKRk4Fvq8w8cLydLX	Will Taylor (UK)	27	9	role_0	659811645
7y9XUhdoFuQfQv41hMyeVH	1504 Mutebaby	27	8	role_4	187957794
6kY854AN32SBKH6xowbSHR	Fede Rodriguez	27	7	role_1	216079908
4gutgD9w8iSiLjvYYy72dO	Daniel Orpi	27	9	role_3	385889762
3VQ35PnyCi0bUcfF9P2sxs	Tiziano El Bombón de la Cumbia	27	7	role_7	193556
6XyKFAoM3iHJimAHWo7JNQ	May Creizy	27	7	role_4	2108169284
29SNU9GZMUrD1K4aoUwRlH	Dormiste Rancho	27	7	role_7	0
70BgO4a6LVEzYiAgxubE3q	Freenzy Music	27	9	role_5	2956412594
4P4fkES6PmMG5VPC9qN5eV	Gabriel Nieves	27	9	role_3	125270403
1TClvT3VDIogNpyMwAEd0Y	Zangel	27	10	role_0	0
5EOY61jyr677RT6uZi1YbK	Terri-Anne	27	9	role_0	143465029
1ekErPx4RqDpWKZ5PYuCp4	QMore	27	9	role_2	763911998
6tDsitphxZ846wEoP97FtT	Yvng Swag	26	7	role_3	225291719
7cxvGk3OKObcoj6K6Ohfma	Dash Y Cangri	26	0	role_3	259361654
2J6w7AO0a1hghIqa6cO7pg	Aran One	26	5	role_0	357915465
6wtgjn8ZMo8Y9d0iddh35i	SG Tip	26	8	role_3	122431078
75mIeyYiajAsiAMo735gr7	Luz Mala	26	1	role_1	2879983
2gZ16E7yFv3Hj1va4y9hDe	Ante ciento veinte	26	7	role_4	9674699463
4nqVB7spWeLRAeXDLfEpWT	La Rhumba	26	1	role_4	109661197
7IQKn1xlyJJ6hHTP2nrq0K	Monte Carlo	26	2	role_0	969791804
0IBDUrXqsJZAAnipcupIRc	83 Babies	26	8	role_3	4058526
7kcYvRIgpTYWTfibUe1wl4	Varoner	26	7	role_2	322222
